id,name,category,country,state,district,normalizedName,startingLetter,endingLetter
subdistrict-5995,Paras Rampur,subdistrict,India,,,parasrampur,P,R
subdistrict-5996,Khair,subdistrict,India,,,khair,K,R
subdistrict-5997,Sasni,subdistrict,India,,,sasni,S,I
subdistrict-5998,Kopaganj,subdistrict,India,,,kopaganj,K,J
subdistrict-5999,Vikram Jot,subdistrict,India,,,vikramjot,V,T
subdistrict-6000,Khandauli,subdistrict,India,,,khandauli,K,I
subdistrict-6001,Kabrai,subdistrict,India,,,kabrai,K,I
subdistrict-6002,Bilgram,subdistrict,India,,,bilgram,B,M
subdistrict-6003,Kotwali,subdistrict,India,,,kotwali,K,I
subdistrict-6004,Dhampur,subdistrict,India,,,dhampur,D,R
subdistrict-6006,Bidhuna,subdistrict,India,,,bidhuna,B,A
subdistrict-6007,Bawan,subdistrict,India,,,bawan,B,N
subdistrict-6009,Gauriganj,subdistrict,India,,,gauriganj,G,J
subdistrict-6010,Bansi,subdistrict,India,,,bansi,B,I
subdistrict-6011,Domariyaganj,subdistrict,India,,,domariyaganj,D,J
subdistrict-6012,Garwar,subdistrict,India,,,garwar,G,R
subdistrict-6013,Bhathat,subdistrict,India,,,bhathat,B,T
subdistrict-6016,Haldaur(Khari Jhalu),subdistrict,India,,,haldaurkharijhalu,H,U
subdistrict-6017,Jogia,subdistrict,India,,,jogia,J,A
subdistrict-6018,Dhanapur,subdistrict,India,,,dhanapur,D,R
subdistrict-6019,Robertsganj,subdistrict,India,,,robertsganj,R,J
subdistrict-6020,Chitaura,subdistrict,India,,,chitaura,C,A
subdistrict-6021,Sau Ghat,subdistrict,India,,,saughat,S,T
subdistrict-6022,Kairana,subdistrict,India,,,kairana,K,A
subdistrict-6023,Dewa,subdistrict,India,,,dewa,D,A
subdistrict-6024,Sambhal,subdistrict,India,,,sambhal,S,L
subdistrict-6025,Bhaluani,subdistrict,India,,,bhaluani,B,I
subdistrict-6026,Koilsa,subdistrict,India,,,koilsa,K,A
subdistrict-6027,Abhauli,subdistrict,India,,,abhauli,A,I
subdistrict-6029,Sevapuri,subdistrict,India,,,sevapuri,S,I
subdistrict-6030,Kashi Vidyapeeth,subdistrict,India,,,kashividyapeeth,K,H
subdistrict-6032,Shivgarh,subdistrict,India,,,shivgarh,S,H
subdistrict-6033,Santha,subdistrict,India,,,santha,S,A
subdistrict-6034,Sirathu,subdistrict,India,,,sirathu,S,U
subdistrict-6035,Baghauli,subdistrict,India,,,baghauli,B,I
subdistrict-6036,Bakshi-Ka-Talab,subdistrict,India,,,bakshikatalab,B,B
subdistrict-6037,Bansgaon,subdistrict,India,,,bansgaon,B,N
subdistrict-6038,Gagaha,subdistrict,India,,,gagaha,G,A
subdistrict-6039,Barhni,subdistrict,India,,,barhni,B,I
subdistrict-6040,Shoharatgarh,subdistrict,India,,,shoharatgarh,S,H
subdistrict-6042,Palia,subdistrict,India,,,palia,P,A
subdistrict-6043,Khajuha,subdistrict,India,,,khajuha,K,A
subdistrict-6044,Paraspur,subdistrict,India,,,paraspur,P,R
subdistrict-6045,Azmatgarh,subdistrict,India,,,azmatgarh,A,H
subdistrict-6046,Myorpur,subdistrict,India,,,myorpur,M,R
subdistrict-6047,Airayan,subdistrict,India,,,airayan,A,N
subdistrict-6048,Bharkhani,subdistrict,India,,,bharkhani,B,I
subdistrict-6049,Harpalpur,subdistrict,India,,,harpalpur,H,R
subdistrict-6050,Handia,subdistrict,India,,,handia,H,A
subdistrict-6051,Behendar,subdistrict,India,,,behendar,B,R
subdistrict-6052,Purkaji,subdistrict,India,,,purkaji,P,I
subdistrict-6053,Nagal,subdistrict,India,,,nagal,N,L
subdistrict-6054,Ballia Kheri,subdistrict,India,,,balliakheri,B,I
subdistrict-6055,Puwarka,subdistrict,India,,,puwarka,P,A
subdistrict-6056,Morna,subdistrict,India,,,morna,M,A
subdistrict-6057,Muzaffarabad,subdistrict,India,,,muzaffarabad,M,D
subdistrict-6058,Thakurdwara,subdistrict,India,,,thakurdwara,T,A
subdistrict-6059,Bhagatpur Tanda,subdistrict,India,,,bhagatpurtanda,B,A
subdistrict-6060,Afzalgarh,subdistrict,India,,,afzalgarh,A,H
subdistrict-6061,Bharawan,subdistrict,India,,,bharawan,B,N
subdistrict-6062,Muradnagar,subdistrict,India,,,muradnagar,M,R
subdistrict-6063,Bisrakh,subdistrict,India,,,bisrakh,B,H
subdistrict-6064,Auras,subdistrict,India,,,auras,A,S
subdistrict-6066,Hapur,subdistrict,India,,,hapur,H,R
subdistrict-6067,Simbhawali,subdistrict,India,,,simbhawali,S,I
subdistrict-6068,Jewar,subdistrict,India,,,jewar,J,R
subdistrict-6069,Araniya,subdistrict,India,,,araniya,A,A
subdistrict-6070,Iglas,subdistrict,India,,,iglas,I,S
subdistrict-6071,Gonda,subdistrict,India,,,gonda,G,A
subdistrict-6073,Kudaraha,subdistrict,India,,,kudaraha,K,A
subdistrict-6074,Payagpur,subdistrict,India,,,payagpur,P,R
subdistrict-6075,Noorpur,subdistrict,India,,,noorpur,N,R
subdistrict-6076,Dilari,subdistrict,India,,,dilari,D,I
subdistrict-6078,Pharenda,subdistrict,India,,,pharenda,P,A
subdistrict-6079,Bhadaiya,subdistrict,India,,,bhadaiya,B,A
subdistrict-6080,Basrehar,subdistrict,India,,,basrehar,B,R
subdistrict-6081,Mauranipur,subdistrict,India,,,mauranipur,M,R
subdistrict-6082,Amariya,subdistrict,India,,,amariya,A,A
subdistrict-6084,Birdha,subdistrict,India,,,birdha,B,A
subdistrict-6086,Phulpur,subdistrict,India,,,phulpur,P,R
subdistrict-6087,Malihabad,subdistrict,India,,,malihabad,M,D
subdistrict-6088,Kakori,subdistrict,India,,,kakori,K,I
subdistrict-6089,Marori,subdistrict,India,,,marori,M,I
subdistrict-6090,Mohammadi,subdistrict,India,,,mohammadi,M,I
subdistrict-6091,Khutar,subdistrict,India,,,khutar,K,R
subdistrict-6092,Bankeyganj,subdistrict,India,,,bankeyganj,B,J
subdistrict-6095,Tiloi,subdistrict,India,,,tiloi,T,I
subdistrict-6096,Joya,subdistrict,India,,,joya,J,A
subdistrict-6097,Amroha,subdistrict,India,,,amroha,A,A
subdistrict-6098,Govardhan,subdistrict,India,,,govardhan,G,N
subdistrict-6100,Bansdih,subdistrict,India,,,bansdih,B,H
subdistrict-6101,Reoti,subdistrict,India,,,reoti,R,I
subdistrict-6102,Mohammadpur,subdistrict,India,,,mohammadpur,M,R
subdistrict-6103,Laharpur,subdistrict,India,,,laharpur,L,R
subdistrict-6104,Bankata,subdistrict,India,,,bankata,B,A
subdistrict-6105,Suar,subdistrict,India,,,suar,S,R
subdistrict-6106,Badraon,subdistrict,India,,,badraon,B,N
subdistrict-6107,Manjhanpur,subdistrict,India,,,manjhanpur,M,R
subdistrict-6108,Khiron,subdistrict,India,,,khiron,K,N
subdistrict-6109,Shivpur,subdistrict,India,,,shivpur,S,R
subdistrict-6110,Bhatpar Rani,subdistrict,India,,,bhatparrani,B,I
subdistrict-6111,Maniar,subdistrict,India,,,maniar,M,R
subdistrict-6112,Bhagyanagar,subdistrict,India,,,bhagyanagar,B,R
subdistrict-6113,Hanumanganj,subdistrict,India,,,hanumanganj,H,J
subdistrict-6114,Deenshah Gaura,subdistrict,India,,,deenshahgaura,D,A
subdistrict-6115,Visheshwarganj,subdistrict,India,,,visheshwarganj,V,J
subdistrict-6116,Bilsanda,subdistrict,India,,,bilsanda,B,A
subdistrict-6117,Bisalpur,subdistrict,India,,,bisalpur,B,R
subdistrict-6118,Isanagar,subdistrict,India,,,isanagar,I,R
subdistrict-6119,Jagatpur,subdistrict,India,,,jagatpur,J,R
subdistrict-6120,Tahbarpur,subdistrict,India,,,tahbarpur,T,R
subdistrict-6121,Mahasi,subdistrict,India,,,mahasi,M,I
subdistrict-6122,Barhpura,subdistrict,India,,,barhpura,B,A
subdistrict-6123,Chhibramau,subdistrict,India,,,chhibramau,C,U
subdistrict-6124,Dhani,subdistrict,India,,,dhani,D,I
subdistrict-6125,Holagarh,subdistrict,India,,,holagarh,H,H
subdistrict-6126,Mauaima,subdistrict,India,,,mauaima,M,A
subdistrict-6127,Mehdawal,subdistrict,India,,,mehdawal,M,L
subdistrict-6128,Shivrajpur,subdistrict,India,,,shivrajpur,S,R
subdistrict-6129,Tejwapur,subdistrict,India,,,tejwapur,T,R
subdistrict-6130,Phakharpur,subdistrict,India,,,phakharpur,P,R
subdistrict-6131,Huzoorpur,subdistrict,India,,,huzoorpur,H,R
subdistrict-6132,Ekona,subdistrict,India,,,ekona,E,A
subdistrict-6137,Kurara,subdistrict,India,,,kurara,K,A
subdistrict-6139,Bridgemanganj,subdistrict,India,,,bridgemanganj,B,J
subdistrict-6140,Sarsawan,subdistrict,India,,,sarsawan,S,N
subdistrict-6143,Fatehganj West,subdistrict,India,,,fatehganjwest,F,T
subdistrict-6144,Kyara,subdistrict,India,,,kyara,K,A
subdistrict-6147,Naugarh,subdistrict,India,,,naugarh,N,H
subdistrict-6148,Bijauli,subdistrict,India,,,bijauli,B,I
subdistrict-6149,Gangiri,subdistrict,India,,,gangiri,G,I
subdistrict-6150,Sataon,subdistrict,India,,,sataon,S,N
subdistrict-6151,Jasra,subdistrict,India,,,jasra,J,A
subdistrict-6152,Achchalda,subdistrict,India,,,achchalda,A,A
subdistrict-6153,Shamsabad,subdistrict,India,,,shamsabad,S,D
subdistrict-6154,Tulsipur,subdistrict,India,,,tulsipur,T,R
subdistrict-6155,Rehera Bazaar,subdistrict,India,,,reherabazaar,R,R
subdistrict-6156,Pandri Kripal,subdistrict,India,,,pandrikripal,P,L
subdistrict-6157,Itiathok,subdistrict,India,,,itiathok,I,K
subdistrict-6158,Jhanjhari,subdistrict,India,,,jhanjhari,J,I
subdistrict-6159,Belsar,subdistrict,India,,,belsar,B,R
subdistrict-6160,Tarabganj,subdistrict,India,,,tarabganj,T,J
subdistrict-6161,Babhanjot,subdistrict,India,,,babhanjot,B,T
subdistrict-6162,Bhanwapur,subdistrict,India,,,bhanwapur,B,R
subdistrict-6163,Semariyawan,subdistrict,India,,,semariyawan,S,N
subdistrict-6164,Nautanwa,subdistrict,India,,,nautanwa,N,A
subdistrict-6165,Sandi,subdistrict,India,,,sandi,S,I
subdistrict-6166,Paniyara,subdistrict,India,,,paniyara,P,A
subdistrict-6168,Jangal Kaudia,subdistrict,India,,,jangalkaudia,J,A
subdistrict-6170,Dadri,subdistrict,India,,,dadri,D,I
subdistrict-6173,Chail,subdistrict,India,,,chail,C,L
subdistrict-6174,Asmauli,subdistrict,India,,,asmauli,A,I
subdistrict-6175,Utraula,subdistrict,India,,,utraula,U,A
subdistrict-6176,Ramkola,subdistrict,India,,,ramkola,R,A
subdistrict-6177,Gaindas Bujurg,subdistrict,India,,,gaindasbujurg,G,G
subdistrict-6179,Nakur,subdistrict,India,,,nakur,N,R
subdistrict-6180,Sirkoni,subdistrict,India,,,sirkoni,S,I
subdistrict-6181,Gughrapur,subdistrict,India,,,gughrapur,G,R
subdistrict-6182,Mujehana,subdistrict,India,,,mujehana,M,A
subdistrict-6183,Chaka,subdistrict,India,,,chaka,C,A
subdistrict-6184,Malasa,subdistrict,India,,,malasa,M,A
subdistrict-6185,Charkhari,subdistrict,India,,,charkhari,C,I
subdistrict-6187,Saidpur,subdistrict,India,,,saidpur,S,R
subdistrict-6188,Sukrauli,subdistrict,India,,,sukrauli,S,I
subdistrict-6189,Dohri Ghat,subdistrict,India,,,dohrighat,D,T
subdistrict-6190,Kadaura,subdistrict,India,,,kadaura,K,A
subdistrict-6191,Rampur Karkhana,subdistrict,India,,,rampurkarkhana,R,A
subdistrict-6192,Kurebhar,subdistrict,India,,,kurebhar,K,R
subdistrict-6193,Dhanpatganj,subdistrict,India,,,dhanpatganj,D,J
subdistrict-6194,Dhaurhara,subdistrict,India,,,dhaurhara,D,A
subdistrict-6195,Agauta,subdistrict,India,,,agauta,A,A
subdistrict-6196,Rampur Maniharan,subdistrict,India,,,rampurmaniharan,R,N
subdistrict-6197,Gaur,subdistrict,India,,,gaur,G,R
subdistrict-6198,Gaisri,subdistrict,India,,,gaisri,G,I
subdistrict-6199,Pachpedwa,subdistrict,India,,,pachpedwa,P,A
subdistrict-6200,Ghosi,subdistrict,India,,,ghosi,G,I
subdistrict-6201,Fatehpur Madaun,subdistrict,India,,,fatehpurmadaun,F,N
subdistrict-6202,Bah,subdistrict,India,,,bah,B,H
subdistrict-6203,Siswa,subdistrict,India,,,siswa,S,A
subdistrict-6204,Ghughli,subdistrict,India,,,ghughli,G,I
subdistrict-6205,Kaptanganj,subdistrict,India,,,kaptanganj,K,J
subdistrict-6206,Mahrajganj,subdistrict,India,,,mahrajganj,M,J
subdistrict-6209,Balaha,subdistrict,India,,,balaha,B,A
subdistrict-6210,Rath,subdistrict,India,,,rath,R,H
subdistrict-6211,Mooratganj,subdistrict,India,,,mooratganj,M,J
subdistrict-6212,Gohand,subdistrict,India,,,gohand,G,D
subdistrict-6213,Talgram,subdistrict,India,,,talgram,T,M
subdistrict-6215,Atrauli,subdistrict,India,,,atrauli,A,I
subdistrict-6216,Charthawal,subdistrict,India,,,charthawal,C,L
subdistrict-6217,Muzaffarnagar,subdistrict,India,,,muzaffarnagar,M,R
subdistrict-6218,Baghara,subdistrict,India,,,baghara,B,A
subdistrict-6219,Khatauli,subdistrict,India,,,khatauli,K,I
subdistrict-6220,Jahangir Ganj,subdistrict,India,,,jahangirganj,J,J
subdistrict-6221,Hasayan,subdistrict,India,,,hasayan,H,N
subdistrict-6223,Palhana,subdistrict,India,,,palhana,P,A
subdistrict-6224,Pandah,subdistrict,India,,,pandah,P,H
subdistrict-6225,Soron,subdistrict,India,,,soron,S,N
subdistrict-6226,Mirzapur,subdistrict,India,,,mirzapur,M,R
subdistrict-6227,Pisawan,subdistrict,India,,,pisawan,P,N
subdistrict-6228,Pahala,subdistrict,India,,,pahala,P,A
subdistrict-6229,Sadabad,subdistrict,India,,,sadabad,S,D
subdistrict-6230,Malwan,subdistrict,India,,,malwan,M,N
subdistrict-6232,Barhalganj,subdistrict,India,,,barhalganj,B,J
subdistrict-6233,Chargawan,subdistrict,India,,,chargawan,C,N
subdistrict-6234,Sirsiya,subdistrict,India,,,sirsiya,S,A
subdistrict-6235,Bahua,subdistrict,India,,,bahua,B,A
subdistrict-6236,Umarda,subdistrict,India,,,umarda,U,A
subdistrict-6237,Singhpur,subdistrict,India,,,singhpur,S,R
subdistrict-6240,Panwasa,subdistrict,India,,,panwasa,P,A
subdistrict-6241,Atraulia,subdistrict,India,,,atraulia,A,A
subdistrict-6243,Erwa Katra,subdistrict,India,,,erwakatra,E,A
subdistrict-6244,Dostpur,subdistrict,India,,,dostpur,D,R
subdistrict-6245,Akhand Nagar,subdistrict,India,,,akhandnagar,A,R
subdistrict-6246,Kanth,subdistrict,India,,,kanth,K,H
subdistrict-6247,Amrodha,subdistrict,India,,,amrodha,A,A
subdistrict-6248,Dadrol,subdistrict,India,,,dadrol,D,L
subdistrict-6249,Tilhar,subdistrict,India,,,tilhar,T,R
subdistrict-6250,Sarila,subdistrict,India,,,sarila,S,A
subdistrict-6251,Manikpur,subdistrict,India,,,manikpur,M,R
subdistrict-6252,Karwi,subdistrict,India,,,karwi,K,I
subdistrict-6253,Milak,subdistrict,India,,,milak,M,K
subdistrict-6254,Barhaj,subdistrict,India,,,barhaj,B,J
subdistrict-6255,Bharthana,subdistrict,India,,,bharthana,B,A
subdistrict-6256,Gajraula,subdistrict,India,,,gajraula,G,A
subdistrict-6257,Sarurpur Khurd,subdistrict,India,,,sarurpurkhurd,S,D
subdistrict-6258,Daurala,subdistrict,India,,,daurala,D,A
subdistrict-6259,Hastinapur,subdistrict,India,,,hastinapur,H,R
subdistrict-6260,Baraut,subdistrict,India,,,baraut,B,T
subdistrict-6261,Binauli,subdistrict,India,,,binauli,B,I
subdistrict-6262,Baghpat,subdistrict,India,,,baghpat,B,T
subdistrict-6263,Dhaulana,subdistrict,India,,,dhaulana,D,A
subdistrict-6264,Danpur,subdistrict,India,,,danpur,D,R
subdistrict-6265,Dibai,subdistrict,India,,,dibai,D,I
subdistrict-6266,Chhaprauli,subdistrict,India,,,chhaprauli,C,I
subdistrict-6267,Sarsol,subdistrict,India,,,sarsol,S,L
subdistrict-6268,Ratanpura,subdistrict,India,,,ratanpura,R,A
subdistrict-6269,Pardaha,subdistrict,India,,,pardaha,P,A
subdistrict-6270,Pauli,subdistrict,India,,,pauli,P,I
subdistrict-6271,Manda,subdistrict,India,,,manda,M,A
subdistrict-6273,Motigarpur,subdistrict,India,,,motigarpur,M,R
subdistrict-6274,Madhogarh,subdistrict,India,,,madhogarh,M,H
subdistrict-6275,Maudaha,subdistrict,India,,,maudaha,M,A
subdistrict-6276,Dhanipur,subdistrict,India,,,dhanipur,D,R
subdistrict-6277,Akrabad,subdistrict,India,,,akrabad,A,D
subdistrict-6279,Jakhania,subdistrict,India,,,jakhania,J,A
subdistrict-6280,Pahasu,subdistrict,India,,,pahasu,P,U
subdistrict-6281,Pura Bazar,subdistrict,India,,,purabazar,P,R
subdistrict-6282,Masodha,subdistrict,India,,,masodha,M,A
subdistrict-6283,Mion,subdistrict,India,,,mion,M,N
subdistrict-6284,Misrikh,subdistrict,India,,,misrikh,M,H
subdistrict-6285,Gondlamau,subdistrict,India,,,gondlamau,G,U
subdistrict-6286,Kumbhigola,subdistrict,India,,,kumbhigola,K,A
subdistrict-6287,Munda Pandey,subdistrict,India,,,mundapandey,M,Y
subdistrict-6288,Nanauta,subdistrict,India,,,nanauta,N,A
subdistrict-6289,Hainsar Bazar,subdistrict,India,,,hainsarbazar,H,R
subdistrict-6290,Bijuwa,subdistrict,India,,,bijuwa,B,A
subdistrict-6292,Campierganj,subdistrict,India,,,campierganj,C,J
subdistrict-6293,Rasulabad,subdistrict,India,,,rasulabad,R,D
subdistrict-6294,Samrer,subdistrict,India,,,samrer,S,R
subdistrict-6295,Harchandpur,subdistrict,India,,,harchandpur,H,R
subdistrict-6296,Siar,subdistrict,India,,,siar,S,R
subdistrict-6297,Sirauli Gauspur,subdistrict,India,,,sirauligauspur,S,R
subdistrict-6298,Dariyabad,subdistrict,India,,,dariyabad,D,D
subdistrict-6299,Narkhi,subdistrict,India,,,narkhi,N,I
subdistrict-6300,Jalesar,subdistrict,India,,,jalesar,J,R
subdistrict-6301,Rohania,subdistrict,India,,,rohania,R,A
subdistrict-6302,Lotan,subdistrict,India,,,lotan,L,N
subdistrict-6303,Meerut,subdistrict,India,,,meerut,M,T
subdistrict-6304,Tappal,subdistrict,India,,,tappal,T,L
subdistrict-6305,Chandaus,subdistrict,India,,,chandaus,C,S
subdistrict-6306,Jawan Sikanderpur,subdistrict,India,,,jawansikanderpur,J,R
subdistrict-6307,Sardhana,subdistrict,India,,,sardhana,S,A
subdistrict-6308,Mawana Kalan,subdistrict,India,,,mawanakalan,M,N
subdistrict-6309,Asafpur,subdistrict,India,,,asafpur,A,R
subdistrict-6310,Mahewa,subdistrict,India,,,mahewa,M,A
subdistrict-6311,Rasra,subdistrict,India,,,rasra,R,A
subdistrict-6312,Deoband,subdistrict,India,,,deoband,D,D
subdistrict-6313,Kandhla,subdistrict,India,,,kandhla,K,A
subdistrict-6314,Sikandrarao,subdistrict,India,,,sikandrarao,S,O
subdistrict-6315,Sehpau,subdistrict,India,,,sehpau,S,U
subdistrict-6316,Chhata,subdistrict,India,,,chhata,C,A
subdistrict-6317,Chaumuha,subdistrict,India,,,chaumuha,C,A
subdistrict-6318,Nohjhil,subdistrict,India,,,nohjhil,N,L
subdistrict-6319,Mat,subdistrict,India,,,mat,M,T
subdistrict-6320,Raya,subdistrict,India,,,raya,R,A
subdistrict-6321,Mathura,subdistrict,India,,,mathura,M,A
subdistrict-6322,Baldeo,subdistrict,India,,,baldeo,B,O
subdistrict-6323,Achhnera,subdistrict,India,,,achhnera,A,A
subdistrict-6324,Saiyan,subdistrict,India,,,saiyan,S,N
subdistrict-6325,Pinahat,subdistrict,India,,,pinahat,P,T
subdistrict-6326,Eka,subdistrict,India,,,eka,E,A
subdistrict-6327,Jasrana,subdistrict,India,,,jasrana,J,A
subdistrict-6328,Araon,subdistrict,India,,,araon,A,N
subdistrict-6329,Kasganj,subdistrict,India,,,kasganj,K,J
subdistrict-6330,Amanpur,subdistrict,India,,,amanpur,A,R
subdistrict-6331,Sahawar,subdistrict,India,,,sahawar,S,R
subdistrict-6332,Ganj Dundwara,subdistrict,India,,,ganjdundwara,G,A
subdistrict-6333,Sidhpura,subdistrict,India,,,sidhpura,S,A
subdistrict-6334,Jaithara,subdistrict,India,,,jaithara,J,A
subdistrict-6335,Shitalpur,subdistrict,India,,,shitalpur,S,R
subdistrict-6336,Awagarh,subdistrict,India,,,awagarh,A,H
subdistrict-6337,Mainpuri,subdistrict,India,,,mainpuri,M,I
subdistrict-6338,Barnahal,subdistrict,India,,,barnahal,B,L
subdistrict-6339,Karhal,subdistrict,India,,,karhal,K,L
subdistrict-6340,Kishni,subdistrict,India,,,kishni,K,I
subdistrict-6341,Islamnagar,subdistrict,India,,,islamnagar,I,R
subdistrict-6342,Dahgavan,subdistrict,India,,,dahgavan,D,N
subdistrict-6343,Salarpur,subdistrict,India,,,salarpur,S,R
subdistrict-6344,Jagat,subdistrict,India,,,jagat,J,T
subdistrict-6345,Mahmudabad,subdistrict,India,,,mahmudabad,M,D
subdistrict-6347,Damkhauda,subdistrict,India,,,damkhauda,D,A
subdistrict-6348,Mirganj,subdistrict,India,,,mirganj,M,J
subdistrict-6349,Bhadpura,subdistrict,India,,,bhadpura,B,A
subdistrict-6350,Lalaurikhera,subdistrict,India,,,lalaurikhera,L,A
subdistrict-6351,Powayan,subdistrict,India,,,powayan,P,N
subdistrict-6352,Bhawal Khera,subdistrict,India,,,bhawalkhera,B,A
subdistrict-6353,Kalan,subdistrict,India,,,kalan,K,N
subdistrict-6354,Behjam,subdistrict,India,,,behjam,B,M
subdistrict-6355,Machhrehta,subdistrict,India,,,machhrehta,M,A
subdistrict-6357,Behta,subdistrict,India,,,behta,B,A
subdistrict-6359,Bhawan Bahadur Nagar,subdistrict,India,,,bhawanbahadurnagar,B,R
subdistrict-6360,Reusa,subdistrict,India,,,reusa,R,A
subdistrict-6361,Sakran,subdistrict,India,,,sakran,S,N
subdistrict-6362,Sidhauli,subdistrict,India,,,sidhauli,S,I
subdistrict-6363,Sursa,subdistrict,India,,,sursa,S,A
subdistrict-6364,Kothawan,subdistrict,India,,,kothawan,K,N
subdistrict-6365,Kachauna,subdistrict,India,,,kachauna,K,A
subdistrict-6366,Safipur,subdistrict,India,,,safipur,S,R
subdistrict-6367,Sikandarpur Sarausi,subdistrict,India,,,sikandarpursarausi,S,I
subdistrict-6368,Purwa,subdistrict,India,,,purwa,P,A
subdistrict-6369,Hilauli,subdistrict,India,,,hilauli,H,I
subdistrict-6370,Sarojaninagar,subdistrict,India,,,sarojaninagar,S,R
subdistrict-6371,Gosaiganj,subdistrict,India,,,gosaiganj,G,J
subdistrict-6372,Bachharawan,subdistrict,India,,,bachharawan,B,N
subdistrict-6373,Rahi,subdistrict,India,,,rahi,R,I
subdistrict-6374,Dih,subdistrict,India,,,dih,D,H
subdistrict-6375,Saurikh,subdistrict,India,,,saurikh,S,H
subdistrict-6376,Haseran,subdistrict,India,,,haseran,H,N
subdistrict-6377,Jaswantnagar,subdistrict,India,,,jaswantnagar,J,R
subdistrict-6378,Bighapur,subdistrict,India,,,bighapur,B,R
subdistrict-6380,Sefai,subdistrict,India,,,sefai,S,I
subdistrict-6381,Haidargarh,subdistrict,India,,,haidargarh,H,H
subdistrict-6382,Bikapur,subdistrict,India,,,bikapur,B,R
subdistrict-6383,Saltaua Gopal Pur,subdistrict,India,,,saltauagopalpur,S,R
subdistrict-6384,Chakarnagar,subdistrict,India,,,chakarnagar,C,R
subdistrict-6385,Ajitmal,subdistrict,India,,,ajitmal,A,L
subdistrict-6386,Derapur,subdistrict,India,,,derapur,D,R
subdistrict-6387,Bilhaur,subdistrict,India,,,bilhaur,B,R
subdistrict-6388,Patara,subdistrict,India,,,patara,P,A
subdistrict-6389,Ghatampur,subdistrict,India,,,ghatampur,G,R
subdistrict-6390,Kuthaund,subdistrict,India,,,kuthaund,K,D
subdistrict-6391,Bamaur,subdistrict,India,,,bamaur,B,R
subdistrict-6392,Gursarai,subdistrict,India,,,gursarai,G,I
subdistrict-6393,Talbehat,subdistrict,India,,,talbehat,T,T
subdistrict-6394,Jakhaura,subdistrict,India,,,jakhaura,J,A
subdistrict-6395,Jaspura,subdistrict,India,,,jaspura,J,A
subdistrict-6396,Amauli,subdistrict,India,,,amauli,A,I
subdistrict-6397,Haswa,subdistrict,India,,,haswa,H,A
subdistrict-6398,Vijayipur,subdistrict,India,,,vijayipur,V,R
subdistrict-6399,Dhata,subdistrict,India,,,dhata,D,A
subdistrict-6400,Sangipur,subdistrict,India,,,sangipur,S,R
subdistrict-6401,Babaganj,subdistrict,India,,,babaganj,B,J
subdistrict-6403,Bihar,subdistrict,India,,,bihar,B,R
subdistrict-6404,Shah Ganj,subdistrict,India,,,shahganj,S,J
subdistrict-6405,Aspur Deosara,subdistrict,India,,,aspurdeosara,A,A
subdistrict-6406,Gaura,subdistrict,India,,,gaura,G,A
subdistrict-6407,Kara,subdistrict,India,,,kara,K,A
subdistrict-6408,Soraon,subdistrict,India,,,soraon,S,N
subdistrict-6409,Nindaura,subdistrict,India,,,nindaura,N,A
subdistrict-6411,Harakh,subdistrict,India,,,harakh,H,H
subdistrict-6412,Trivediganj,subdistrict,India,,,trivediganj,T,J
subdistrict-6413,Amaniganj,subdistrict,India,,,amaniganj,A,J
subdistrict-6414,Milkipur,subdistrict,India,,,milkipur,M,R
subdistrict-6415,Baskhari,subdistrict,India,,,baskhari,B,I
subdistrict-6416,Baldirai,subdistrict,India,,,baldirai,B,I
subdistrict-6417,Kurwar,subdistrict,India,,,kurwar,K,R
subdistrict-6418,Dubepur,subdistrict,India,,,dubepur,D,R
subdistrict-6419,Jaisinghpur,subdistrict,India,,,jaisinghpur,J,R
subdistrict-6420,Motichak,subdistrict,India,,,motichak,M,K
subdistrict-6421,Hata,subdistrict,India,,,hata,H,A
subdistrict-6423,Bhatni,subdistrict,India,,,bhatni,B,I
subdistrict-6424,Kaushambi,subdistrict,India,,,kaushambi,K,I
subdistrict-6425,Bilariyaganj,subdistrict,India,,,bilariyaganj,B,J
subdistrict-6426,Rani Ki Sarai,subdistrict,India,,,ranikisarai,R,I
subdistrict-6427,Palhani,subdistrict,India,,,palhani,P,I
subdistrict-6428,Martinganj,subdistrict,India,,,martinganj,M,J
subdistrict-6429,Thekma,subdistrict,India,,,thekma,T,A
subdistrict-6430,Ranipur,subdistrict,India,,,ranipur,R,R
subdistrict-6431,Sujan Ganj,subdistrict,India,,,sujanganj,S,J
subdistrict-6432,Barasathi,subdistrict,India,,,barasathi,B,I
subdistrict-6433,Mufti Ganj,subdistrict,India,,,muftiganj,M,J
subdistrict-6434,Karanda,subdistrict,India,,,karanda,K,A
subdistrict-6435,Chahniya,subdistrict,India,,,chahniya,C,A
subdistrict-6436,Baragaon,subdistrict,India,,,baragaon,B,N
subdistrict-6437,Cholapur,subdistrict,India,,,cholapur,C,R
subdistrict-6438,Bhadohi,subdistrict,India,,,bhadohi,B,I
subdistrict-6439,Muskara,subdistrict,India,,,muskara,M,A
subdistrict-6440,Dharma Pur,subdistrict,India,,,dharmapur,D,R
subdistrict-6441,Karanja Kala,subdistrict,India,,,karanjakala,K,A
subdistrict-6442,Mitauli,subdistrict,India,,,mitauli,M,I
subdistrict-6443,Moradabad,subdistrict,India,,,moradabad,M,D
subdistrict-6444,Patiyali,subdistrict,India,,,patiyali,P,I
